id,Tienda
461,BLANCA ROSA NIETO Y/O MUSAS
462,BOBOIS Y/O BBS MEXICO S.A. DE C.V.
463,ADRIANA YAÑEZ FLORES Y/O THE VISION
464,RODRIGO GALINDO OJEDA Y/O VIA BOUTIQUE
465,SHARON ELIZABETH AGUILAR AVILES Y/O SHARON ZAPATERIA
466,OPERADORA FAN DEL NOROESTE  S.A. DE C.V. Y/O SPORTS FAN
467,ADRIANA YAÑEZ FLORES Y/O MODA NUPCIAL
468,JESUS ALBERTO SANCHEZ ESQUEDA  Y/O ABARROTES LA NEGRA
469,ULISES HUMBERTO SALDIVAR TEJADA Y/O MISCELANEA PENINSULAR
470,PLASTICOS Y RESINAS TRES RIOS  S.A. DE C.V.
471,PLASTICOS Y RESINAS TRES RIOS  S.A. DE C.V.
472,ARMANDO SANTISTEBAN  S.A.
473,FERRE-MAR MARINE & TACKLE  Y/O FABIOLA ACOSTA SANCHEZ
474,FERRETERIA EL GALLO Y/O MARIO ISAAC BARRERA MENDOZA
475,REFRIGERACION Y EQUIPOS DE BAJA CALIFORNIA Y/O JORGE ARTURO CHAVARRIA FERNANDEZ
476,EL CLAVO FERRETERIA  S.A. DE C.V.
477,AMERICA AGUILAR MONRROY Y/O FERRETERIA AMERICA
478,BAJAMARK S.DE R.L. DE C.V.
479,FEYCO  S.A. DE C.V.
480,FERRETERIA CENTAVO  S.A. DE C.V.
481,PRODUCTOS FAMZA  S.A. DE C.V.
482,GRUPO CALZAPATO S.A.DE C.V.
483,FERROXCO S.A. DE C.V. Y/O FERROX
484,CENTRAL FERRETERA VIOSCA  S. DE R.L. DE C.V.
485,DISTRIBUIDORA METALUM S.A. DE C.V.
486,OFFICE DEPOT DE MEXICO  S.A. DE C.V.
487,OFFICE MAX Y/O OPERADORA  OMX  S.A. DE C.V.
488,EL CLAVO FERRETERIA  S.A. DE C.V.
489,AUTOZONE DE MEXICO  S. DE R.L. DE C.V.
490,ANA DE LOS DOLORES GOMEZ FLORES Y/O FERRETERIA MARINA
491,MARIA DE JESUS GONZALEZ PELAYO Y/O MINI SUPER CHAVA
492,MINIMART MARQUEZ  Y/O  CARLOS ARAMBURO  S.A. DE C.V.
493,PAPELERIA STUDIOBON Y/O JUANA ESTHER CARRANZA GONZALEZ
494,CRISTINA FRANCO SANCHEZ ALDANA Y/O HUCRI DISTRIBUCIONES
495,JANICE MEZA LOPEZ Y/O PAPELERIA Y NOVEDADES MIREYA
496,PAPELERIA CORAL Y/O EDGAR SAUL SALAZAR MENDOZA
497,ORT-GLEZ PAPELERIA Y/O MARIA GUADALUPE ORTIZ GONZALEZ
498,PAPELERIA Y COPIAS DE BAJA CALIFORNIA SUR Y/O RAMIRO LORENZO MENDOZA AGUILA
499,PAPELERIA YASARQ Y/O YADIRA RIVERA RAMIREZ
500,LIBRERIA RAMIREZ JUGUETILANDIA  S.A. DE C.V.
501,ARIEL CAMACHO ARMENTA Y/O DOMESTIGAS Y ALGO MAS
502,MAS BODEGA Y LOGISTICA  S.A. DE C.V.
503,JOSE GUADALUPE LOZANO VEGA Y/O MINI SUPER 7
504,GRIZEL MARQUEZ GARCIA Y/O SEMILLAS Y CEREALES LA CENTRAL
505,JUAN MANUEL SANDOVAL DURAN Y/O PLASTICOS Y CEREALES LA PROVIDENCIA
506,JESUS CABRERA BARRIGA Y/O PLASTICOS Y SEMILLAS CABRERA
507,OLGA ELENA ESPARZA REBELES Y/O ABARROTES ALEXIS
508,EQUIPSA REFRIGERACION  S.A. DE C.V.
509,ERIKA ELENA CIANCI GUADARRAMA
510,ISSSTE Y/O SUPER ISSSTE SUCURSAL
511,IMPORTADORA Y EXPORTADORA CIANCI S.A. DE C.V.
512,+MµS ELECTRONICA Y/O OMAR PEÑA SCHCOLNIK
513,MILANO OPERADORA  S.A. DE C.V. (MILANO)
514,SECRETS BOUTIQUE Y/O EVANGELINA SERRANO ARIAS
515,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.
516,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V. Y/O WALMART SUPER CENTER
517,TIENDAS SORIANA S.A. DE C.V. Y/O SORIANA LA BALLENA (521)
518,CASA LEY  S.A. DE C.V.
519,FARMACORAMA  S.A. DE C.V.
520,TIENDAS CHEDRAUI S.A.DE C.V.
521,CASA LEY  S.A. DE C.V.
522,LIBRERIA RAMIREZ JUGUETILANDIA  S.A. DE C.V.
523,WALDO S DOLAR MART DE MEXICO S. DE R.L. DE C.V.
524,WALDOïS DOLAR MART DE MEXICO  S. DE R. L. DE C. V. (WALDOïS)
525,TIENDAS CHEDRAUI S.A. DE C.V.
526,LAPAZAPA  S.A. DE C.V. Y/O TRES HERMANOS ZAPATERIA
527,BAJA STAR   CORP  S.A. DE C.V.
528,COPPEL  S.A  DE C.V.
529,HERMANOS BATTA S.A. DE C.V. Y/O B HERMANOS
530,ZAPATERIA YOLI Y/O AGUSTIN MENDOZA MORENO
531,COMERCIALIZADORA ROVIROSA S. DE R.L. DE C.V. Y/O WORLD SHOES
532,LLAMAS SPORT Y/O COMERCIALIZADORA ROVIROSA S. DE R.L. DE C.V.
533,LA PAZ COMERCIAL  S.A. (ALMACENES EL AGUILA)
534,SEARS OPERADORA  MEXICO  S.A. DE C.V. Y/O SEARS
535,COPPEL  S.A. DE C.V.
536,SEARS OPERADORA  MEXICO  S.A. DE C.V.   Y/O SEARS
537,COPPEL  S.A. DE C.V.
538,ODISEA ENTRETENIMIENTO Y/O  JACQUELINA JETZABEL PADILLA ARBALLO
539,BAJA STAR CORP Y/O CUITLAHUAC GODINEZ LOPEZ
540,WALDOïS DOLAR MART DE MEXICO  S. DE R.L. DE C.V.
541,TRIBU BY JUNGLE  Y/O JOS¿ JAIME FRANCISCO LOPEZ NORIEGA
542,BONETERIA EL BARATERO Y/O MARIA DE LOS ANGELES MURILLO VILLALOBOS
543,IMPORTACIONES SARA Y/O GRUPO TOMOC S.A. DE C.V.
544,LA TIENDA DEL DOLAR Y/O ISAAC MAGALLANES JORDAN
545,EDUARDO SAENZ CHAVEZ Y/O CALIFORNIA SPORT
546,SALOMON PICHARDO PEREZ Y/O GLOBOS Y NOVEDADES PICHARDO
547,MERCERIA Y  PAPELERIA  ABAROA Y/O CARLOS ALBERTO RUIZ ABAROA
548,NAMCI OSUNA LOPEZ Y/O EXQUISITO ALLENDE
549,IMPORTACIONES CENTURY  S.A. DE C.V.
550,GRUPO TOMOC  S.A. DE C.V.
551,TONANTZIN TODO NATURAL Y/O VICTORIA MAGDALENO VELAZQUEZ
552,YESSENIA ANAHI GUADALUPE LANDEROS MEDINA Y/O ZEFERINA BOUTIQUE
553,MEJARRïS Y/O MARIA FLORA GERALDO HIRALES
554,ELLAS BOUTIQUE Y/O AUGUSTO CESAR ZUÑIGA CHAVEZ
555,REYNO INFANTIL Y/O SALVADOR CARRILLO MENDOZA
556,MARTIN ARAGON MONTAÑO Y/O TIENDA COMUNITARIA DICONSA
557,JESUS MARTIN CARBALLO RODRIGUEZ Y/O MINISUPER LAS HAMACAS
558,ALEJANDRINA LOPEZ GONZALEZ Y/O TIENDA DICONSA 057-488
559,OXXO CENTENARIO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
560,OXXO ZAPATA Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
561,OXXO 16 DE SEPTIEMBRE Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
562,OXXO CARRANZA Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
563,RUBEN JAIME YUEN MARTINEZ Y/O ULTRA SUPER LA FUENTE
564,OXXO ALLENDE Y/O CADENA COMERCIAL OXXO  S.A.D E C.V.
565,SILVERIO BECERRIL CORSSEN Y/O ELITE UNIFORMES
566,UNIFORMES Y ACCESORIOS DE LA PAZ  S.A. DE C.V.
567,UNIFORMES Y BORDADOS LORYGIL  Y/O TELAS Y CREACIONES LORYGIL  S. DE R.L. DE C.V.
568,LA CASA DEL PINTOR Y/O FABIAN VARGAS PERALTA
569,JAIME MURILLO AISPURO Y/O LUBRICANTES AKRON
570,RAMIRO LORENZO MENDOZA AGUILA Y/O PAPELERIA Y COPIAS DE BAJA CALIFORNIA SUR
571,RAMIRO LORENZO MENDOZA AGUILA Y/O PAPELERIA Y COPIAS DE BAJA CALIFORNIA SUR
572,EL CLAVO FERRETERIA  S.A. DE C.V.
573,PINTURAS PRISA Y/O PRODUCTOS RIVIAL  S.A. DE C.V.
574,MARIA GUADALUPE CANSECO TALAMANTES Y/O FYMSA
575,ALISER FELIX ORTEGA Y/O ALISER  S.A. DE C.V.
576,ONUS COMERCIAL  S.A. DE C.V. Y/O CARNE MART
577,CADENA COMERCIAL OXXO S.A. DE C.V. Y/O OXXO
578,OXXO INDEPENDENCIA Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
579,OXXO GUILLERMO PRIETO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
580,TIENDA COMUNITARIA DICONSA Y/O MARIAN VIRNA GONZALEZ MEDELLIN
581,MARIA JOSEFA LOPEZ GONZALEZ Y/O DICONSA
582,CAMARENA AUTOPARTES  S.A. DE C.V.
583,YADIRA MARIBEL VALENCIA ARBALLO Y/O MERCADITO YADIAN
584,MINI SUPER BALANDRA Y/O MARIA TERESA BIANQUIS
585,ROSA DELIA MORA TORRES Y/O MISCELANEA Y TORTILLERIA ROSITA
586,JUAN OCHOA SEPULVEDA Y/O ABARROTES CRISTIAN
587,ROSA LINARES REGALADO Y/O MISCELANEA ROS-MAR
588,MISCELANEA ARELY  Y/O IRINEA ANTUNEZ ALONSO
589,VANESSA ORTIZ RAMIREZ Y/O MISCELANEA EDITH
590,IRMA VANESSA OSUNA DIAZ Y/O MISCELANEA VANESA
591,ANGEL CESAR OLACHEA TAPIZ Y/O MISCELANEA LUIS MIGUEL
592,ALEJANDRO FLORES REYES Y/O ABARROTES CABILDOS
593,MISCELANEA MARQUEZ DE LEON Y/O ROSA ELVA MARTINEZ FLORES
594,MARIO ROCHIN SANCHEZ Y/O ABARROTES BUGAMBILIA
595,MINI SUPER EL GUERO Y/O JOSE GUADALUPE GURROLA SANTOS
596,MINI SUPER RALO  Y/O GUILLERMINA LOYA ALBERTOS
597,MINI SUPER MILOïS  Y/O HERMILO GONZALEZ RUIZ
598,SUPER MERCADO MENDIA Y/O OSCAR PILAR MENDIA ROSAS
599,MARIA DE JESUS DE DIOS ZERMEÑO Y/O MISCELANEA KARINA
600,MARIA DE LA LUZ VEGA CERVANTES Y/O MISCELANEA TANIA
601,RODOLFO MORA TORRES Y/O ABARROTES MORA
602,MISCELANEA LUIS Y/O EZEQUIEL FIDEL REYES ROJAS
603,MARIA LUISA VIDALES ROMERO Y/O CARNICERIA Y ABARROTES EL CUYO
604,HECTOR FRANCISCO MARTINEZ COTA Y/O ABARROTES MONEY
605,MINI SUPER FATIMA Y/O SANTOS ENRIQUE COTA ANGULO
606,MISCELANEA CARLOS Y JOSE  Y/O GUADALUPE CHACON GONZALEZ
607,MINI SUPER MARY Y/O MARIA DE JESUS MONTEVERDE JUAREZ
608,MINI SUPER HUICHO   Y/O LUIS ALBERTO FLORES GRANADOS
609,CONCEPCION PEREZ CRUZ Y/O ABARROTES EL ARCO
610,CELEDONIO PALMA SALAZAR Y/O MISCELANEA PALMA
611,ABARROTES SOLIS  Y/O CRISTINA CASTILLO HERNANDEZ
612,MISCELANEA DELIA Y/O MIGUEL ANGEL SIORDIA CERMEÑO
613,FRANCO CERVANTES ZAMORA Y/O ABARROTES RODEO
614,JOSE JESUS SOLANO ARROYO Y/O MINISUPER SOLANO
615,JAVIER PLANTE TORRES Y/O MINISUPER ALLENDE
616,APOLONIO CHAVERRIA Y/O ABARROTES SAN LUIS
617,KARLA ESMERALDA VILLEGAS ESCOBEDO Y/O MISCELANEA VICA
618,MISCELANEA ANNEL  Y/O CONCEPCION AGUILAR LOPEZ
619,MINI SUPER MELY Y/O TERESA DE JESUS PARRA TORRES
620,CARLO HERNAN DELGADO OSUNA Y/O MISCELANEA CELESTE
621,SEARS OPERADORA  MEXICO  S.A. DE C.V. Y/O SEARS
622,REAL MC COY Y/O HUMB REAL MC COY
623,MARTHA COTA COTA Y/O MISCELANEA LA MISION
624,MARIA DE LOS ANGELES PERPULI VERDUGO Y/O ABARROTES GENESIS
625,MARICELA PINEDA GARCIA Y/O ABARROTES VIPI
626,SOFIA JACINTO SANCHEZ Y/O MISCELANEA CELIA
627,EMILIANO REYES SANTOS Y/O MISCELANEA REYES
628,SALVADOR MODESTO REYES SANTOS Y/O ABARROTES KAREN
629,ESTHELA REYNAGA HERRERA Y/O MINISUPER COCULA
630,JOVITA UGALDE TOVAR Y/O MISCELANEA MARY
631,CALIFORNIA MARKET  Y/O ISABEL CRISTINA PEREZ ROMERO
632,MARIBEL AGUILAR PEREZ Y/O MINI SUPER JARAS
633,MINI SUPER CLAUDIA Y/O JOSE DE JESUS PORRAS
634,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.
635,OXXO CAMPECHE Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
636,OXXO PANTEON Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
637,OXXO DURANGO Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
638,OXXO MUNICIPIO LIBRE Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
639,OXXO I. LA CATOLICA Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
640,OXXO VALENTIN Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
641,OXXO OCAMPO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
642,OXXO MARQUEZ DE LEON Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
643,OXXO MALECON Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
644,OXXO PALACIO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
645,OXXO MADERO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
646,OXXO MERCADO Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
647,OXXO ALVARO OBREGON Y/O CADENA COMERCIAL OXXO  S.A. DE C.V.
648,OXXO CENTRO  Y/O CADENA COMERCIAL OXXO S.A. DE C.V.
649,CADENA  COMERCIAL OXXO S.A. DE C.V. Y/O OXXO CENTRO HISTORICO
650,SERVICIOS FINANCIEROS DEL GOLFO  S.A. DE C.V.
651,SUPER COVI Y/O ABARROTERA DEL DUERO  S.A. DE C.V.
652,SUPER COVI Y/O ABARROTERA DEL DUERO  S.A. DE C.V.
653,TONY SUPER PAPELERIAS Y/O TONY TIENDAS  S.A. DE C.V.
654,TONY SUPER PAPELERIAS Y/O TONY TIENDAS  S.A. DE C.V.
655,ALVARO ENRIQUE SANSORES RUIZ  Y/O  MINI SUPER BALOS
656,ALVARO ENRIQUE SANSORES RUIZ  Y/O  MINI SUPER BALOS
657,YENSSE MARLENE GANZO SANTINI Y/O  STOCK
658,TIENDAS GES DE CONVENIENCIA  S.A. DE C.V. (TIENDA GES DE CONVENIENCIA)
659,"BASILIA BALM MAY  (MINI SUPER ""EL MARINO"")"
660,"BASILIA BALM MAY  (MINI SUPER ""EL MARINO"")"
661,CADENA COMERCIAL OXXO SA DE CV
662,G  CANDILA Y/O INSPIRE COMPANY  S.A. DE C.V.
663,PROVEEDORA DEL PANADERO SA DE CV (DUNOSUSA)
664,CLOE Y/O RUVEL COMPANY  S.A. DE C.V.
665,CLOE Y/O RUVEL COMPANY  S.A. DE C.V.
666,JOTA ERRE DEPARTAMENTAL
667,ZACAMPE  S.A. DE C.V. (ZAPATERIA TRES HERMANOS SUC.EDIFICIO SELEM).
668,NOVEDADES Y ACCESORIOS BETINA Y/O CARLOS ALBERTO GOMEZ SANTINI
669,ZAPATERIA LEO
670,"PAPELERIA ATALAYA  S.A. DE C.V. (PAPELER´A ""LA ATALAYA"")"
671,MARIO TRUJILLO Y/O ZAPATERIA LEON GUANAJUATO
672,CADENA COMERCIAL OXXO SA DE CV. Y/O SUC. CATASTRO
673,PROVEEDORA DEL PANADERO SA DE CV Y/O ABARROTES DUNOSUSA
674,SUPER WILLYS SA DE CV
675,PROVEEDORA DEL PANADERO  S.A. DE C.V. Y/O DUNOSUSA
676,SUPER ISSSTE
677,CADENA COMERCIAL OXXO SA DE CV Y/O SUC. GOBERNADORES
678,TIENDAS GES DE CONVENIENCIA  S.A. DE C.V. (TIENDA GES DE CONVENIENCIA)
679,CADENA COMERCIAL OXXO  S.A. DE C.V.
680,CADENA COMERCIAL OXXO SA DE CV
681,CADENA COMERCIAL OXXO SA DE CV Y/O SUC BOSQUES DE CAMPECHE
682,CADENA COMERCIAL OXXO SA DE CV Y/O SUC. BALUARTE
683,PROVEEDORA DEL PANADERO SA DE CV Y/O DUNOSUSA
684,CADENA COMERCIAL OXXO  S.A. DE C.V.
685,CADENA COMERCIAL OXXO SA DE CV
686,CADENA COMERCIAL OXXO SA DE CV Y/O SUC. CALLE 10
687,CADENA COMERCIAL OXXO SA DE CV Y/OTIENDA DE CONVENIECIA SUC. ALAMEDA
688,CADENA COMERCIAL OXXO SA DE CV YO TIENDA DE CONVENIENCIA SUC. INDEPENDENCIA
689,CADENA COMERCIAL OXXO SA DE CV Y/O SUC. CALLE 10
690,CADENA COMERCIAL OXXO SA DE CV Y/O SUC.CONCORDIA TIENDA DE CONVIVENCIA
691,NEIDA DEL SOCORRO TACU FLORES Y/O ABARROTES LA GUADALUPANA
692,CADENA COMERCIAL OXXO SA DE CV Y/P SUC.  SAN RAFAEL
693,CADENA COMERCIAL OXXO SA DE CV
694,CADENA COMERCIAL OXXO SA DE CV
695,"BEATRIS GARCIA MURILLO Y/O ""MINI SUPER LANDY'S"""
696,COMERCIAL IAC  S.A. DE C.V. Y/O BOUTIQUE VERTICHE
697,DULY ESTHER RICALDE QUIJANO (MINI SUPER CHARLY)
698,ULTRAMARINOS EL SOL Y/O KRISHNA HUMBERTO SANDOVAL BOLIO
699,TIENDAS MELODY SA DE CV
700,MILANO OPERADORA   S.A DE C.V.  Y/O  MILANO
701,SUPER WILLY'S SA DE CV
702,LA PARRILLA MEXICAN GRILL
703,LA PARRILLA MEXICAN GRILL
704,ABARROTES DUNOSUSA
705,  SUPER WILLYS SA DE CV Y/O SUC. SAMULA
706,"LLANTAS DE CAMPECHE  S.A. DE C.V. (""LLANTAS DE CAMPECHE"")"
707,LLANTAMAYA DE CAMPECHE  S.A. DE C.V.
708,"LLANTAS DE CAMPECHE  S.A. DE C.V. (""LLANTAS DE CAMPECHE"")"
709,SANDALIAS LEO Y/O MIRNA EDUVIJES YAM
710,LLANTAMAYA  Y/O LLANTAMAYA DE CAMPECHE  S.A. DE C.V.
711,LUBRILLANTAS DEL SURESTE  S.A. DE C.V.
712,CARLA VALLADARES CARAVEO Y/O ULTRAMART HOSPITALES
713,CADENA COMERCIAL OXXO SA DE CV
714,CADENA COMERCIAL OXXO SA DE CV Y/O SUC BOSQUES DE CAMPECHE
715,CADENA COMERCIAL OXXO SA DE CV
716,CADENA COMERCIAL OXXO SA DE CV
717,CADENA COMERCIAL OXXO SA DE CV. Y/O SUC. CATASTRO
718,CADENA COMERCIAL OXXO SA DE CV
719,EULOGIO ARCEO GANZO Y/O RESTAURANT CALAKMUL
720,NUEVA WALMART DE MEXICO  S DE R.L. DE C.V. (SAMS CAMPECHE)
721,COMERCIALIZADORA ALMACENES GARCIA DE MEXICO  S.A. DE C.V.
722,MILANO OPERADORA  S.A. DE C.V.
723,GENY DE LOS A. NOCEDA MOGUEL Y/O ROPA  ZALZADO Y PLASTICO NOCEDA
724,GRUPO KIMBERLEY  S.A. DE C.V. Y/O ANTARA RESTAURANT
725,GRUPO KIMBERLEY  S.A. DE C.V. Y/O ANTARA RESTAURANT
726,BOSTONïS RESTAURANT AND SPORTS BAR Y/O OPERADORA TYZA  SAPI DE C.V.
727,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V. (WALMART SUPER CENTER)
728,SUPER SAN FRANCISCO DE ASIS  S.A. DE C.V. (SUPER AKI)
729,RESTAURANT BAR LA ARDILLITA DOS
730,LA EUROPEA MEXICO  S.A DE C.V.
731,SUPER COVI Y/O ABARROTERA DEL DUERO  S.A. DE C.V.
732,NUEVA WALMART DE MEXICO  S. DE RL. DE C.V. (BODEGA AURRERA)
733,BRIIZ RESTAURANT BAR & GRILL
734,JERONIMO GOMEZ GOMEZ Y/O VTA. DE ROPA EL BOTADERO
735,"ZAPATERIA Y BONETERIA ""VERO"""
736,TIENDAS SORIANA  S.A. DE C.V. Y/O SORIANA EXPRESS
737,OPERADORA PRICE MARKET SA DE CV (JOTA/ERRE  DEPARTAMENTAL)
738,ZACAMPE  S.A. DE C.V. (ZAPATERIA TRES HERMANOS SUC.EDIFICIO SELEM).
739,CADENA COMERCIAL OXXO SA DE CV Y/O SUC. LERMA
740,TIENDAS SORIANA  S.A. DE C.V.
741,MARTI Y/O DEPORTES MARTI S.A. DE C.V.
742,MISTER TENIS Y/O CONSORCIO MISTER T S.A. DE C.V.
743,ALL SPORT Y/O IMPULSORA DEPORTIVA DEL SURESTE  S.A. DE C.V.
744,OFFICE DEPOT DE MEXICO  S.A. DE C.V.
745,LAS NUEVAS DELICIAS GASTRONOMICAS  S. DE R.L. DE C.V.  (CHILIïS)
746,LOB FOOTWEAR  S.A. DE C.V.
747,C&A MEXICO  S. DE R.L.
748,COPPEL  S.A. DE C.V.
749,TIENDAS DEPARTAMENTALES LIVERPOOL  SA DE CV
750,JUGUETRON Y/O DISTRIBUIDORA JUGUETRON  S.A. DE C.V.
751,"ANDRES AVELINO RODRIGUEZ RODRIGUEZ (DULCERIA Y NOVEDADES ""GELMY"")"
752,ANA CARLIN CASTRO Y/O NOVEDADES TIPS
753,GRUPO JARBUS  S.A. DE C.V. (JARKING)
754,SUPER CAMPECHE SA DE CV
755,ABARROTES BAQUEIRO CACERES  S.A. DE C.V.
756,PROVEEDORA DEL PANADERO SA DE CV Y/O DUNOSUSA
757,SUPER WILLYS SA DE CV
758,G.A.P. Y/O DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.
759,CUIDADO CON EL PERRO
760,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.
761,NIDIA DEL CARMEN RODRIGUEZ SANTOS ( NOVEDADES FRONTIER )
762,TIENDAS CHEDRAUI SA DE CV
763,NUEVA WALMART DE MEXICO  S. DE RL. DE C.V. (BODEGA AURRERA)
764,ZAPATERIA NAPOLES Y/O ANA LUISA LOPEZ CASTILLO
765,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V. (WALMART SUPER CENTER)
766,FLEXI Y/O DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V.
767,LA PRIMERA PARADA
768,IMPULSORA DEPORTIVA DEL SURESTE  S.A. DE C.V. Y/O ELITE LOCKERS
769,COPPEL  S.A. DE C.V.
770,NUEVA WALMART MEXICO S. DE RL. DE CV (BODEGA AURRERA)
771,"SUPER TIENDA AUTOMOTRIZ DEL SURESTE  S. DE R.L. DE C.V. ( ""SERVIMAX"")"
772,MARIA GUADALUPE VAZQUEZ CORONA Y/O ZAPATERIA GENESIS
773,COPPEL  S.A. DE C.V.
774,CALZADO DE CAMPECHE  S.A. DE C.V. Y/O ZAPATERIA DIVENZA
775,GRUPO KIMBERLEY  S.A. DE C.V. Y/O AQUA BAR & LOUNGE
776,"IRMA DEL CARMEN SALAZAR PIÑA  (ZAPATERIA ""YOLIS"")"
777,ZAPACAMPE  S.A. DE C.V. ( ZAPATERIA 3 HERMANOS CENTRO ).
778,ARANTZA ZAPATERIA Y/O GRUPO ARANTZA  S.A. DE C.V.
779,LINEAS Y/O JULY A  S.A. DE C.V.
780,CONSTRU OREZA SA DE CV
781,FERRECONSTRU SA DE CV
782,SANTANDREU SA DE CV
783,POLO CLUB Y/O GRUPO NALAIM  S.A. DE C.V.
784,DISTRIBUIDOR CELULAR DE LA ZONA CENTRO  S.A. DE C.V. Y/O MOBO SHOP
785,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  S.A. DE C.V. Y/O ULTRA HOGAR
786,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  S.A. DE C.V. Y/O ULTRA HOGAR
787,CONCEPCION FLORES ALCOCER (PAPELERIA SAN MARTIN)
788,OPERADORA LOB  S.A. DE C.V. (LOB)
789,BEATRIZ EUGENIA SALAZAR PIÑA (ZAPATERIA BETY'S).
790,CALZADO DE CAMPECHE  S.A. DE C.V. Y/O ZAPATERIA DIVENZA
791,ZACAMPE  S.A. DE C.V. (ZAPATERIA TRES HERMANOS SUC.EDIFICIO SELEM).
792,ZACAMPE  S.A. DE C.V. (ZAPATERIA TRES HERMANOS SUC.EDIFICIO SELEM).
793,CUIDADO CON EL PERRO
794,GRUPO JARBUS  S.A. DE C.V. (JARKING)
795,GENY DE LOS A. NOCEDA MOGUEL Y/O ROPA  ZALZADO Y PLASTICO NOCEDA
796,CLAUDIA DEL CARMEN CETINA GOMEZ (YESS COLECCION)
797,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  S.A. DE C.V. (ULTRA HOGAR)
798,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  S.A. DE C.V. (ULTRA HOGAR)
799,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA  S.A. DE C.V. (ULTRA HOGAR)
800,COLCHONES Y MUEBLES DE CAMPECHE  S.A. DE C.V. ( EL HOGAR CAMPECHANO ).
801,COLCHONES Y MUEBLES DE CAMPECHE  S.A. DE C.V. ( EL HOGAR CAMPECHANO ).
802,RESTAURANT BAR EL RINCON COLONIAL
803,RESTAURANT BAR EL RINCON COLONIAL
804,SUPER SAN FRANCISCO DE ASIS  S.A. DE C.V. Y/O  AKI CONCORDIA
805,SUPER SAN FRANCISCO DE ASIS  S.A. DE C.V. Y/O  AKI CONCORDIA
806,GRUPO DAISA S.A. DE C.V. Y/O JOYERIAS BIZZARRO
807,GRUPO DAISA S.A. DE C.V. Y/O JOYERIAS BIZZARRO
808,TIENDAS DEPARTAMENTALES LIVERPOOL  SA DE CV
809,AMERICA 925 ARGENTARUM  S.A. DE C.V. Y/O DANIEL ESPINOSA JEWELRY
810,MISTER TENIS Y/O CONSORCIO MISTER T S.A. DE C.V.
811,JOYERIA YORDY Y/O JORGE ANTONIO UC CHUC
812,JOYERIA DïANITA Y/O ANA GUADALUPE ZUMARRAGA ARTEAGA
813,JOYERIA CASA DIVA Y/O OMAR EHUAN RAMIREZ
814,JOYERIA CASA DIVA Y/O OMAR EHUAN RAMIREZ
815,VICTOR MANUEL DIAZ CERON Y/O ZAPATERIA EL GRAN LEON
816,MILANO OPERADORA   S.A DE C.V.  Y/O  MILANO
817,SANDALIAS LEO Y/O MIRNA EDUVIJES YAM
818,INES FERNANDEZ GRANADOS LOC.178
819,INES FERNANDEZ GRANADOS LOC.178
820,MARGARITA FAVIAN HERNANDEZ Y/O ABARROTES SIN NOMBRE
821,MARGARITA FAVIAN HERNANDEZ Y/O ABARROTES SIN NOMBRE
822,JORGE MARTINEZ HERNANDEZ  LOC.27
823,JORGE MARTINEZ HERNANDEZ  LOC.27
824,RODOLFO PATIÑO ESCAMILLA Y/O ABARROTES SIN NOMBRE
825,RODOLFO PATIÑO ESCAMILLA Y/O ABARROTES SIN NOMBRE
826,MA. ANGELES VAZQUEZ SALINAS Y/O ABARROTES SIN NOMBRE
827,MA. ANGELES VAZQUEZ SALINAS Y/O ABARROTES SIN NOMBRE
828,MA. DE LOS ANGELES CIRILO P.
829,MA. DE LOS ANGELES CIRILO P.
830,MOLES Y CHILES SECOS Y/O EVODIA AUREOLES CARDENAS
831,MOLES Y CHILES SECOS Y/O EVODIA AUREOLES CARDENAS
