id,Producto,Tienda,Estado,Incumplimiento
20912,TELEFONOS CELULARES,ELEKTRA DEL MILENIO  S.A. DE C.V.,DISTRITO FEDERAL,0
20913,VIDEOS- DISCOS COMPACTOS - VIDEO JUEGOS,ELEKTRA DEL MILENIO  S.A. DE C.V.,DISTRITO FEDERAL,1
20914,ZAPATOS,ZAPATERIAS GENOVA Y/O MARIA GENOVEVA CASTILLO ZAMORA,DISTRITO FEDERAL,0
20915,ZAPATOS,ZAPATERIAS GENOVA Y/O MARIA GENOVEVA CASTILLO ZAMORA,DISTRITO FEDERAL,0
20916,ZAPATOS,ZAPATERIAS GENOVA Y/O MARIA GENOVEVA CASTILLO ZAMORA,DISTRITO FEDERAL,0
20917,JUGUETES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.    (SUC. TULYEHUALCO),DISTRITO FEDERAL,0
20918,JUGUETES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.    (SUC. TULYEHUALCO),DISTRITO FEDERAL,0
20919,TEQUILA REPOSADO,VINOS Y LICORES LA BARATA Y/O DIMIBA  S.A DE C.V,DISTRITO FEDERAL,0
20920,TEQUILA,VINOS Y LICORES LA BARATA Y/O DIMIBA  S.A DE C.V,DISTRITO FEDERAL,0
20921,JUGUETES,SANBORN HERMANOS  S.A. UNIDAD BALBUENA,DISTRITO FEDERAL,0
20922,JUGUETES,SANBORN HERMANOS  S.A. UNIDAD BALBUENA,DISTRITO FEDERAL,0
20923,JUGUETES,SANBORN HERMANOS  S.A. UNIDAD BALBUENA,DISTRITO FEDERAL,0
20924,JUGUETES,CARRITOS Y ALGO MAS,DISTRITO FEDERAL,0
20925,JUGUETES,CARRITOS Y ALGO MAS,DISTRITO FEDERAL,0
20926,JUGUETES,CARRITOS Y ALGO MAS,DISTRITO FEDERAL,0
20927,VIDEO JUEGO,TIENDAS SORIANA  S.A. DE C.V.,DISTRITO FEDERAL,0
20928,VIDEO JUEGO,TIENDAS SORIANA  S.A. DE C.V.,DISTRITO FEDERAL,0
20929,JUGUETES,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
20930,JUGUETES,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
20931,JUGUETES,JUGUETIBICI SUCURSAL TEZONTLE Y/O JUGUETIBICI  S.A. DE C.V.,DISTRITO FEDERAL,0
20932,JUGUETES,JUGUETIBICI SUCURSAL TEZONTLE Y/O JUGUETIBICI  S.A. DE C.V.,DISTRITO FEDERAL,0
20933,JUGUETES,JUGUETIBICI SUCURSAL TEZONTLE Y/O JUGUETIBICI  S.A. DE C.V.,DISTRITO FEDERAL,0
20934,JUGUETES,JUGUETERIA EL CASTILLO CHRISEDY,DISTRITO FEDERAL,0
20935,JUGUETES,JUGUETERIA EL CASTILLO CHRISEDY,DISTRITO FEDERAL,0
20936,JUGUETES,JUGUETERIA EL CASTILLO CHRISEDY,DISTRITO FEDERAL,0
20937,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20938,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20939,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20940,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20941,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20942,ZAPATOS,ZAPATERIA DIVENZA Y/O DIVENZA CENTRAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20943,DULCES Y GOLOSINAS,CANDY MART  S.A. DE C.V.,DISTRITO FEDERAL,0
20944,DULCES Y GOLOSINAS,CANDY MART  S.A. DE C.V.,DISTRITO FEDERAL,0
20945,DULCES Y GOLOSINAS,DULCERIA EL COMPETIDOR  S.A. DE C.V.,DISTRITO FEDERAL,0
20946,DULCES Y GOLOSINAS,DULCERIA EL COMPETIDOR  S.A. DE C.V.,DISTRITO FEDERAL,0
20947,GALLETAS,SURTIDULCES Y/O  SURTIDO EN DULCES  S.A. DE C.V.,DISTRITO FEDERAL,0
20948,JUGUETES,DISTRIBUIDORA DE PELOTAS Y ARTICULOS DE TEMPORADA Y/O LUIS RODRIGO VILLEGAS CRUZ,DISTRITO FEDERAL,1
20949,JUGUETES,TIENDAS SORIANA  S.A. DE C.V.,DISTRITO FEDERAL,0
20950,JUGUETES,TIENDAS SORIANA  S.A. DE C.V.,DISTRITO FEDERAL,0
20951,JUGUETES,TIENDAS SORIANA  S.A. DE C.V.,DISTRITO FEDERAL,0
20952,ROPA,SHASA Y/O SERVICIO SHASA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
20953,ROPA,SHASA Y/O SERVICIO SHASA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
20954,ROPA,SHASA Y/O SERVICIO SHASA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
20955,ROPA,EL PALACIO DE HIERRO  S.A. DE C.V.,DISTRITO FEDERAL,0
20956,ROPA,EL PALACIO DE HIERRO  S.A. DE C.V.,DISTRITO FEDERAL,0
20957,ROPA,EL PALACIO DE HIERRO  S.A. DE C.V.,DISTRITO FEDERAL,0
20958,ZAPATOS,CALZADOS VERA  S.A. DE C.V.,DISTRITO FEDERAL,0
20959,ZAPATOS,CALZADOS VERA  S.A. DE C.V.,DISTRITO FEDERAL,0
20960,ZAPATOS,CALZADOS VERA  S.A. DE C.V.,DISTRITO FEDERAL,0
20961,BOLSO PARA DAMA,CALZADOS VERA  S.A. DE C.V.,DISTRITO FEDERAL,0
20962,ZAPATOS,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20963,ZAPATOS,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20964,ZAPATOS,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20965,ZAPATOS,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20966,ZAPATOS,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20967,BOLSO PARA DAMA,ZAPATERIA ELITE  Y/O CALZADO IRILAR  S.A. DE C.V.,DISTRITO FEDERAL,0
20968,ROPA,FABRICAS DE FRANCIA Y/O DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,DISTRITO FEDERAL,0
20969,ROPA,FABRICAS DE FRANCIA Y/O DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,DISTRITO FEDERAL,0
20970,ROPA,FABRICAS DE FRANCIA Y/O DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,DISTRITO FEDERAL,0
20971,CHOCOLATE,DULCE MARIA S.A. DE C.V. MERCED,DISTRITO FEDERAL,0
20972,DULCES Y GOLOSINAS,DULCE MARIA S.A. DE C.V. MERCED,DISTRITO FEDERAL,0
20973,ROPA,C&A SUC. 41 Y/O C&A MEXICO  S. DE R.L.,DISTRITO FEDERAL,0
20974,ROPA,C&A SUC. 41 Y/O C&A MEXICO  S. DE R.L.,DISTRITO FEDERAL,0
20975,ROPA,C&A SUC. 41 Y/O C&A MEXICO  S. DE R.L.,DISTRITO FEDERAL,0
20976,ZAPATOS,ZAPATERIAS STYLO Y/O 10 CALZADO ILUSTRADO  S.A. DE C.V.,DISTRITO FEDERAL,0
20977,ZAPATOS,ZAPATERIAS STYLO Y/O 10 CALZADO ILUSTRADO  S.A. DE C.V.,DISTRITO FEDERAL,0
20978,ZAPATOS,ZAPATERIAS STYLO Y/O 10 CALZADO ILUSTRADO  S.A. DE C.V.,DISTRITO FEDERAL,0
20979,ARTICULOS DEL HOGAR,MIXUP Y/O PROMOTORA MUSICAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20980,ARTICULOS DEL HOGAR,MIXUP Y/O PROMOTORA MUSICAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20981,ARTICULOS DEL HOGAR,MIXUP Y/O PROMOTORA MUSICAL  S.A. DE C.V.,DISTRITO FEDERAL,0
20982,ROPA,TIENDAS QUARRY JEANS Y/O VICTIMA DE LA MODA  S.A. DE C.V.,DISTRITO FEDERAL,0
20983,ROPA,TIENDAS QUARRY JEANS Y/O VICTIMA DE LA MODA  S.A. DE C.V.,DISTRITO FEDERAL,0
20984,ROPA,TIENDAS QUARRY JEANS Y/O VICTIMA DE LA MODA  S.A. DE C.V.,DISTRITO FEDERAL,0
20985,ACCESORIOS DE VESTIR,TIENDAS QUARRY JEANS Y/O VICTIMA DE LA MODA  S.A. DE C.V.,DISTRITO FEDERAL,0
20986,ROPA,ASTRAL FREAKS Y/O TOMASA HERMOSA GUADARRAMA,DISTRITO FEDERAL,0
20987,ROPA,ASTRAL FREAKS Y/O TOMASA HERMOSA GUADARRAMA,DISTRITO FEDERAL,0
20988,ROPA,ASTRAL FREAKS Y/O TOMASA HERMOSA GUADARRAMA,DISTRITO FEDERAL,0
20989,ZAPATOS,ZAPATERIAS KARELE  S.A. DE C.V.,DISTRITO FEDERAL,0
20990,ZAPATOS,ZAPATERIAS KARELE  S.A. DE C.V.,DISTRITO FEDERAL,0
20991,ZAPATOS,ZAPATERIAS KARELE  S.A. DE C.V.,DISTRITO FEDERAL,0
20992,ZAPATOS,ZAPATERIAS KARELE  S.A. DE C.V.,DISTRITO FEDERAL,0
20993,ZAPATOS,ZAPATERIA FLEXI Y/O CALZADOS ROVIBA  S.A. DE C.V.,DISTRITO FEDERAL,0
20994,ZAPATOS,ZAPATERIA FLEXI Y/O CALZADOS ROVIBA  S.A. DE C.V.,DISTRITO FEDERAL,0
20995,ZAPATOS,ZAPATERIA FLEXI Y/O CALZADOS ROVIBA  S.A. DE C.V.,DISTRITO FEDERAL,0
20996,ZAPATOS,ZAPATERIA FLEXI Y/O CALZADOS ROVIBA  S.A. DE C.V.,DISTRITO FEDERAL,0
20997,ZAPATOS,ZAPATERIA CAPA DE OZONO Y/O AZUL OZONO  S.A. DE C.V.,DISTRITO FEDERAL,0
20998,ZAPATOS,ZAPATERIA CAPA DE OZONO Y/O AZUL OZONO  S.A. DE C.V.,DISTRITO FEDERAL,0
20999,ZAPATOS,ZAPATERIA CAPA DE OZONO Y/O AZUL OZONO  S.A. DE C.V.,DISTRITO FEDERAL,0
21000,ZAPATOS,ZAPATERIA CAPA DE OZONO Y/O AZUL OZONO  S.A. DE C.V.,DISTRITO FEDERAL,0
21001,CHOCOLATE,SERVICIO COMERCIAL GARIS  S.A. DE C.V.,DISTRITO FEDERAL,0
21002,CHOCOLATE,SERVICIO COMERCIAL GARIS  S.A. DE C.V.,DISTRITO FEDERAL,0
21003,CHOCOLATE,HS COMERICAL Y/O MAYORISTA DE DULCES IZTAPALAPA  S.A. DE C.V.,DISTRITO FEDERAL,0
21004,CHOCOLATE,HS COMERICAL Y/O MAYORISTA DE DULCES IZTAPALAPA  S.A. DE C.V.,DISTRITO FEDERAL,0
21005,CHOCOLATE,SURTIDULCES Y/O SURTIDO EN DULCES  S. A. DE C.V.,DISTRITO FEDERAL,0
21006,CHOCOLATE,SURTIDULCES Y/O SURTIDO EN DULCES  S. A. DE C.V.,DISTRITO FEDERAL,0
21007,CHOCOLATE,COMERCIALIZADORA INTERSALEM  S.A. DE C.V.,DISTRITO FEDERAL,0
21008,CHOCOLATE,COMERCIALIZADORA INTERSALEM  S.A. DE C.V.,DISTRITO FEDERAL,0
21009,LECHE,COMERCIALIZADORA INTERSALEM  S.A. DE C.V.,DISTRITO FEDERAL,0
21010,CHOCOLATE,CENTRO DULCERO ROJAS  S.A. DE C.V.,DISTRITO FEDERAL,0
21011,CHOCOLATE,CENTRO DULCERO ROJAS  S.A. DE C.V.,DISTRITO FEDERAL,0
21012,CHOCOLATE,CENTRO DULCERO ROJAS  S.A. DE C.V.,DISTRITO FEDERAL,0
21013,CHOCOLATE,ASI DULCES  S.A. DE C.V.,DISTRITO FEDERAL,0
21014,CHOCOLATE,ASI DULCES  S.A. DE C.V.,DISTRITO FEDERAL,0
21015,CHOCOLATE,ASI DULCES  S.A. DE C.V.,DISTRITO FEDERAL,0
21016,CHOCOLATE,MAYORISTAS DE DULCES DE IZTAPALAPA  S.A. DE C.V.,DISTRITO FEDERAL,0
21017,CHOCOLATE,MAYORISTAS DE DULCES DE IZTAPALAPA  S.A. DE C.V.,DISTRITO FEDERAL,0
21018,CHOCOLATE,MAYORISTAS DE DULCES DE IZTAPALAPA  S.A. DE C.V.,DISTRITO FEDERAL,0
21019,ROPA,ROBUSTAE MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21020,ROPA,ROBUSTAE MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21021,ROPA,ROBUSTAE MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21022,ROPA,ROBUSTAE MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,1
21023,ROPA,SEARS OPERADORA MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21024,ROPA,SEARS OPERADORA MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21025,ROPA,SEARS OPERADORA MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21026,RON,CADENA COMERCIAL OXXO SA DE C.V,DISTRITO FEDERAL,0
21027,WHISKY,CADENA COMERCIAL OXXO SA DE C.V,DISTRITO FEDERAL,0
21028,BEBIDAS,7 ELEVEN MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21029,BRANDY,7 ELEVEN MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21030,RON,7 ELEVEN MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21031,BRANDY,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 2430,DISTRITO FEDERAL,0
21032,RON,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 2430,DISTRITO FEDERAL,0
21033,WHISKY ESCOCES,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 2430,DISTRITO FEDERAL,0
21034,RON,SUPER ABARROTES GUICHO  S.A.,DISTRITO FEDERAL,0
21035,VODKA,SUPER ABARROTES GUICHO  S.A.,DISTRITO FEDERAL,0
21036,BRANDY,SUPER ABARROTES GUICHO  S.A.,DISTRITO FEDERAL,0
21037,FRIJOLES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (MEGA COMERCIAL MEXICANA ),DISTRITO FEDERAL,0
21038,PRODUCTOS LACTEOS,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (MEGA COMERCIAL MEXICANA ),DISTRITO FEDERAL,1
21039,LECHE,TIENDAS TRES B  S.A. DE C.V.,DISTRITO FEDERAL,0
21040,CERVEZA,TIENDAS TRES B  S.A. DE C.V.,DISTRITO FEDERAL,0
21041,BEBIDAS,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21042,BEBIDAS,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21043,BRANDY,7 ELEVEN MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21044,RON,7 ELEVEN MEXICO  S.A. DE C.V.,DISTRITO FEDERAL,0
21045,BRANDY,ABR.  VINOS Y LICORES LA FLOR DE ARCELIA Y/O MARIA ASUNCION VILLEGAS SALGADO,DISTRITO FEDERAL,0
21046,BRANDY,ABR.  VINOS Y LICORES LA FLOR DE ARCELIA Y/O MARIA ASUNCION VILLEGAS SALGADO,DISTRITO FEDERAL,0
21047,VODKA,CASA CUERVO  S.A. DE C.V.,DISTRITO FEDERAL,0
21048,RON,CASA CUERVO  S.A. DE C.V.,DISTRITO FEDERAL,0
21049,RON,CASA CUERVO  S.A. DE C.V.,DISTRITO FEDERAL,0
21050,BRANDY,ABARROTES  VINOS Y LICORES LA REYNA DE COYUYA II Y/O GERARDO MARTINEZ CARBALLO,DISTRITO FEDERAL,0
21051,RON,ABARROTES  VINOS Y LICORES LA REYNA DE COYUYA II Y/O GERARDO MARTINEZ CARBALLO,DISTRITO FEDERAL,0
21052,BRANDY,CADENA COMERCIAL OXXO S.A DE.C.V,DISTRITO FEDERAL,0
21053,RON,CADENA COMERCIAL OXXO S.A DE.C.V,DISTRITO FEDERAL,0
21054,VODKA,CADENA COMERCIAL OXXO S.A DE.C.V,DISTRITO FEDERAL,0
21055,VINO BLANCO,ABARROTES VINOS Y LICORES JUQUILA  Y/O JOSE LUIS MANZANO  LAZCANO,DISTRITO FEDERAL,0
21056,VINO TINTO,ABARROTES VINOS Y LICORES JUQUILA  Y/O JOSE LUIS MANZANO  LAZCANO,DISTRITO FEDERAL,0
21057,VINO BLANCO,ABARROTES VINOS Y LICORES JUQUILA  Y/O JOSE LUIS MANZANO  LAZCANO,DISTRITO FEDERAL,0
21058,VODKA,ABARROTES VINOS Y LICORES DORIS  Y/O MARIA NATALIA PALACIOS PARRA,DISTRITO FEDERAL,0
21059,BRANDY,ABARROTES VINOS Y LICORES DORIS  Y/O MARIA NATALIA PALACIOS PARRA,DISTRITO FEDERAL,0
21060,LICOR DE CAÑA,ABARROTES VINOS Y LICORES DORIS  Y/O MARIA NATALIA PALACIOS PARRA,DISTRITO FEDERAL,0
21061,VODKA,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 1885 GANADEROS,DISTRITO FEDERAL,0
21062,RON,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 1885 GANADEROS,DISTRITO FEDERAL,0
21063,BRANDY,7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 1885 GANADEROS,DISTRITO FEDERAL,0
21064,BRANDY,CADENA COMERICAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21065,VODKA,CADENA COMERICAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21066,RON,CADENA COMERICAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21067,BEBIDAS,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA ),DISTRITO FEDERAL,1
21068,BRANDY,ABARROTES VINOS Y LICORES LA REYNA DE LA COLONIA  Y/O  OSCAR JAVIER ARCOS H.,DISTRITO FEDERAL,0
21069,RON,ABARROTES VINOS Y LICORES LA REYNA DE LA COLONIA  Y/O  OSCAR JAVIER ARCOS H.,DISTRITO FEDERAL,0
21070,BRANDY,ABARROTES VINOS Y LICORES LA REYNA DE LA COLONIA  Y/O  OSCAR JAVIER ARCOS H.,DISTRITO FEDERAL,0
21071,ARTICULOS DEL HOGAR,SALINAS Y ROCHA  S.A. DE C.V. SUC. ERMITA 86,DISTRITO FEDERAL,0
21072,ARTICULOS DEL HOGAR,SALINAS Y ROCHA  S.A. DE C.V. SUC. ERMITA 86,DISTRITO FEDERAL,0
21073,ARTICULOS DEL HOGAR,SALINAS Y ROCHA  S.A. DE C.V. SUC. ERMITA 86,DISTRITO FEDERAL,0
21074,BRANDY,ABARROTES Y CREMERIA SUPER CHARMIN Y/O GUSTAVO MUÑOZ HERNANDEZ,DISTRITO FEDERAL,0
21075,RON,ABARROTES Y CREMERIA SUPER CHARMIN Y/O GUSTAVO MUÑOZ HERNANDEZ,DISTRITO FEDERAL,0
21076,VODKA,ABARROTES Y CREMERIA SUPER CHARMIN Y/O GUSTAVO MUÑOZ HERNANDEZ,DISTRITO FEDERAL,0
21077,ARTICULOS DEL HOGAR,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,1
21078,BRANDY,7 ELEVEN MEXICO  S.A. DE C.V. (TIENDA 987 AEROPUERTO T2),DISTRITO FEDERAL,0
21079,LICOR,7 ELEVEN MEXICO  S.A. DE C.V. (TIENDA 987 AEROPUERTO T2),DISTRITO FEDERAL,0
21080,BRANDY,ABARROTES VINOS Y LICORES EL OASIS Y/O LEYDA HERNANDEZ MARTINEZ,DISTRITO FEDERAL,0
21081,BRANDY,ABARROTES VINOS Y LICORES EL OASIS Y/O LEYDA HERNANDEZ MARTINEZ,DISTRITO FEDERAL,0
21082,RON,ABARROTES VINOS Y LICORES EL OASIS Y/O LEYDA HERNANDEZ MARTINEZ,DISTRITO FEDERAL,0
21083,RON,ABARROTES VINOS Y LICORES EL OASIS Y/O LEYDA HERNANDEZ MARTINEZ,DISTRITO FEDERAL,0
21084,RON,ABARROTES VINOS Y LICORES XICHU Y/O SUSANA HERNANDEZ MUÑOZ,DISTRITO FEDERAL,0
21085,RON,ABARROTES VINOS Y LICORES XICHU Y/O SUSANA HERNANDEZ MUÑOZ,DISTRITO FEDERAL,0
21086,RON,ABARROTES VINOS Y LICORES XICHU Y/O SUSANA HERNANDEZ MUÑOZ,DISTRITO FEDERAL,0
21087,RON,ABARROTES VINOS Y LICORES XICHU Y/O SUSANA HERNANDEZ MUÑOZ,DISTRITO FEDERAL,0
21088,RON,ABARROTES Y CREMERIA DE ARLO Y/O GABRIELA MAGDALENA GUZMAN RODRIGUEZ,DISTRITO FEDERAL,0
21089,VODKA,ABARROTES Y CREMERIA DE ARLO Y/O GABRIELA MAGDALENA GUZMAN RODRIGUEZ,DISTRITO FEDERAL,0
21090,BRANDY,ABARROTES Y CREMERIA DE ARLO Y/O GABRIELA MAGDALENA GUZMAN RODRIGUEZ,DISTRITO FEDERAL,0
21091,ARTICULOS DEL HOGAR,COPPEL ATLALILCO Y/O COPPEL  S.A. DE C.V.,DISTRITO FEDERAL,0
21092,ARTICULOS DEL HOGAR,COPPEL ATLALILCO Y/O COPPEL  S.A. DE C.V.,DISTRITO FEDERAL,0
21093,ARTICULOS DEL HOGAR,COPPEL ATLALILCO Y/O COPPEL  S.A. DE C.V.,DISTRITO FEDERAL,0
21094,ARTICULOS DEL HOGAR,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21095,ARTICULOS DEL HOGAR,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21096,ARTICULOS DEL HOGAR,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21097,WHISKY ESCOCES,ABARROTES VINOS Y LICORES EL RECREO Y/O JUAN DAMIAN LAURRABAQUIO HERNANDEZ,DISTRITO FEDERAL,0
21098,BRANDY,ABARROTES VINOS Y LICORES EL RECREO Y/O JUAN DAMIAN LAURRABAQUIO HERNANDEZ,DISTRITO FEDERAL,0
21099,BRANDY,ABARROTES VINOS Y LICORES LA VIKINA Y/O FRANCISCO REYES MATEOS,DISTRITO FEDERAL,0
21100,VODKA,ABARROTES VINOS Y LICORES LA VIKINA Y/O FRANCISCO REYES MATEOS,DISTRITO FEDERAL,0
21101,ARTICULOS DEL HOGAR,ELEKTRA DEL MILENIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21102,ARTICULOS DEL HOGAR,ELEKTRA DEL MILENIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21103,ARTICULOS DEL HOGAR,ELEKTRA DEL MILENIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21104,BEBIDAS,ABARROTES LA HIGIENICA  Y/O LETICIA CABALLERO VELAZQUEZ,DISTRITO FEDERAL,0
21105,CERVEZA,ABARROTES LA HIGIENICA  Y/O LETICIA CABALLERO VELAZQUEZ,DISTRITO FEDERAL,0
21106,BEBIDAS,MATERIAS PRIMAS Y ABARROTES PIM POLLO  Y/OPATRICIA BALBOA GUERRERO,DISTRITO FEDERAL,0
21107,CERVEZA,MATERIAS PRIMAS Y ABARROTES PIM POLLO  Y/OPATRICIA BALBOA GUERRERO,DISTRITO FEDERAL,0
21108,RON,VINOS Y LICORES SIN NOMBRE Y/O NESTOR ADOLFO MENDOZA GALINDO,DISTRITO FEDERAL,0
21109,VODKA,VINOS Y LICORES SIN NOMBRE Y/O NESTOR ADOLFO MENDOZA GALINDO,DISTRITO FEDERAL,0
21110,CERVEZA,VINOS Y LICORES SIN NOMBRE Y/O NESTOR ADOLFO MENDOZA GALINDO,DISTRITO FEDERAL,0
21111,CERVEZA,TIENDA EL BOCHITO Y/O RICARDO ASCENCIO ARCOS,DISTRITO FEDERAL,0
21112,CERVEZA,TIENDA EL BOCHITO Y/O RICARDO ASCENCIO ARCOS,DISTRITO FEDERAL,0
21113,RON,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO  S. DE R.L DE C.V.,DISTRITO FEDERAL,0
21114,RON,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO  S. DE R.L DE C.V.,DISTRITO FEDERAL,0
21115,CERVEZA,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO  S. DE R.L DE C.V.,DISTRITO FEDERAL,0
21116,WHISKY,BODEGA AURRERA EXPRESS Y/O NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21117,BRANDY,BODEGA AURRERA EXPRESS Y/O NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21118,LICOR,CADENA COMERICAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21119,WHISKY,CADENA COMERICAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21120,WHISKY,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21121,RON,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
21122,TEQUILA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21123,TEQUILA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
21124,TEQUILA,VINOS Y LICORES EL METRO Y/O ADRIAN GALINDO SUAREZ,DISTRITO FEDERAL,0
21125,BRANDY,VINOS Y LICORES EL METRO Y/O ADRIAN GALINDO SUAREZ,DISTRITO FEDERAL,0
21126,BEBIDAS,VINOS Y LICORES EL METRO Y/O ADRIAN GALINDO SUAREZ,DISTRITO FEDERAL,0
21127,RON,NETO Y/O TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21128,WHISKY,NETO Y/O TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21129,CERVEZA,NETO Y/O TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21130,VODKA,NETO Y/O TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21131,VODKA,NETO Y/O TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
21132,VODKA,ABARROTES VINOS Y LICORES LA BARATA  Y/O GLORIA GONZALEZ GUZMAN,DISTRITO FEDERAL,0
21133,VODKA,ABARROTES VINOS Y LICORES LA BARATA  Y/O GLORIA GONZALEZ GUZMAN,DISTRITO FEDERAL,0
21134,RON,ABARROTES VINOS Y LICORES ANGAR 18  Y/O MARIA GUADALUPE ARREGUIN AGUILAR,DISTRITO FEDERAL,0
21135,BRANDY,ABARROTES VINOS Y LICORES ANGAR 18  Y/O MARIA GUADALUPE ARREGUIN AGUILAR,DISTRITO FEDERAL,0
21136,ROPA,CORPORATIVO FERRIONI  S.A. DE C.V.,DISTRITO FEDERAL,0
21137,ROPA,CORPORATIVO FERRIONI  S.A. DE C.V.,DISTRITO FEDERAL,0
21138,ZAPATOS,CORPORATIVO FERRIONI  S.A. DE C.V.,DISTRITO FEDERAL,0
